ClipID,Boredom,Engagement,Confusion,Frustration 
4100202016.avi,2,3,1,0
4100202017.avi,0,3,0,0
4100202018.avi,2,2,0,0
4100202019.avi,0,3,1,0
4100202021.avi,1,3,0,0
4100202022.avi,2,2,0,0
4100202023.avi,0,3,0,0
4100202024.avi,2,2,1,1
4100202025.avi,2,2,0,1
4100202032.avi,2,2,0,0
4100202037.avi,1,2,1,1
4100202039.avi,1,2,2,1
4100202040.avi,2,2,0,2
4100202041.avi,3,3,0,0
4100202042.avi,2,2,2,0
4100202043.avi,1,3,0,0
4100202045.avi,2,2,0,0
4100202046.avi,1,1,2,1
4100202048.avi,1,2,0,0
4100202052.avi,1,2,0,0
4100202053.avi,0,2,0,0
4100202054.avi,1,3,0,0
4100202055.avi,0,3,2,0
4100202056.avi,1,2,0,0
4100202063.avi,2,3,2,0
4100202065.avi,2,1,0,0
4100202067.avi,0,3,0,0
4100202068.avi,1,2,0,0
4100241001.avi,2,2,0,2
4100241002.avi,2,2,2,0
4100241003.avi,1,2,0,0
4100241004.avi,2,2,0,0
4100241006.avi,2,2,2,0
4100241007.avi,2,2,0,0
4100241008.avi,1,2,1,2
4100241009.avi,0,2,1,0
4100241011.avi,0,2,2,0
4100241013.avi,1,2,1,0
4100241016.avi,0,3,0,0
4100241017.avi,0,2,2,0
4100241018.avi,0,3,0,0
4100241020.avi,2,2,2,2
4100241029.avi,1,1,1,1
4100241030.avi,0,2,2,0
4100241031.avi,0,2,2,1
4100241042.avi,2,2,2,1
4100241045.avi,1,2,1,1
4100241046.avi,0,3,0,0
4100241049.avi,1,2,0,0
4100241051.avi,1,3,1,1
4100241052.avi,0,3,2,1
4100241053.avi,1,3,0,0
4100241054.avi,1,2,1,1
4100241055.avi,0,1,0,0
4100241056.avi,0,3,0,0
4100241059.avi,2,1,0,0
4100241060.avi,0,3,0,0
4100241061.avi,2,3,0,0
4100241062.avi,0,2,2,0
4100241063.avi,0,3,1,0
4100241064.avi,0,2,2,0
4100241068.avi,1,1,1,0
4100241069.avi,0,3,0,0
4100241075.avi,0,3,0,0
4100242001.avi,2,2,0,0
4100242002.avi,2,2,2,0
4100242003.avi,2,1,0,1
4100242004.avi,1,3,1,1
4100242005.avi,2,2,2,2
4100242006.avi,2,2,2,1
4100242008.avi,3,2,0,0
4100242011.avi,2,2,2,1
4100242020.avi,2,2,0,1
4100242021.avi,1,2,0,1
4100242029.avi,1,2,0,0
4100242031.avi,2,2,0,0
4100242032.avi,3,0,2,1
4100242033.avi,3,1,0,0
4100242034.avi,3,2,1,0
4100242035.avi,3,1,0,0
4100242036.avi,2,2,0,1
4100242037.avi,2,2,0,0
4100242038.avi,2,2,0,0
4100242040.avi,2,2,2,2
4100242045.avi,3,2,2,2
4100242048.avi,0,3,1,1
4100242050.avi,1,2,1,1
4100242053.avi,0,2,0,2
4100242054.avi,3,2,2,0
4100242057.avi,0,1,0,1
4100242059.avi,3,2,0,3
4100242060.avi,2,2,0,0
4100242063.avi,2,1,3,2
4100242065.avi,3,2,1,2
4100242066.avi,2,2,0,0
4100242067.avi,2,2,1,0
4100251003.avi,2,2,0,0
4100251004.avi,0,3,0,0
4100251005.avi,1,3,1,2
4100251006.avi,2,1,0,0
4100251010.avi,0,3,0,0
4100251011.avi,1,2,0,1
4100251012.avi,2,2,2,3
4100251013.avi,3,2,0,0
4100251014.avi,3,2,0,0
4100251015.avi,3,3,2,0
4100251016.avi,2,1,2,3
4100251017.avi,2,2,0,1
4100251018.avi,3,2,2,0
4100251019.avi,2,2,2,2
4100251020.avi,2,1,2,2
4100251021.avi,2,1,0,0
4100251022.avi,2,2,0,0
4100251024.avi,1,1,1,0
4100251026.avi,3,3,1,1
4100251027.avi,3,1,1,1
4100251028.avi,3,1,0,0
4100251029.avi,3,1,0,1
4100251030.avi,3,2,1,1
4100251031.avi,2,2,0,0
4100251032.avi,2,1,0,0
4100251033.avi,3,1,2,0
4100251034.avi,2,2,2,3
4100251035.avi,3,2,0,3
4100251036.avi,3,1,1,2
4100251038.avi,3,1,2,0
4100251039.avi,3,2,3,2
4100251040.avi,2,2,0,0
4100251041.avi,2,1,2,2
4100251042.avi,3,2,0,0
4100251044.avi,1,2,0,2
4100251046.avi,1,1,1,1
4100251047.avi,0,2,0,0
4100251048.avi,2,2,0,0
4100251049.avi,2,1,0,2
4100251051.avi,2,2,0,0
4100251052.avi,0,2,0,0
4100251053.avi,2,3,1,0
4100251054.avi,0,3,0,0
4100251056.avi,2,2,2,0
4100251057.avi,3,0,0,0
4100251059.avi,2,2,0,0
4100251060.avi,2,2,1,1
4100251061.avi,3,1,0,0
4100251062.avi,2,2,0,0
4100251063.avi,2,2,0,3
4100251064.avi,2,2,0,0
4100251065.avi,2,2,2,1
4100251068.avi,3,1,2,2
4100251069.avi,2,2,2,1
4100251070.avi,2,2,0,0
4100252001.avi,1,2,0,1
4100252003.avi,2,2,0,0
4100252004.avi,0,3,0,0
4100252005.avi,2,2,0,1
4100252007.avi,0,3,0,0
4100252010.avi,2,2,0,0
4100252011.avi,3,2,0,0
4100252012.avi,1,3,0,0
4100252013.avi,0,2,1,0
4100252014.avi,2,2,1,1
4100252015.avi,2,2,0,0
4100252016.avi,2,2,0,1
4100252019.avi,3,2,1,1
4100252021.avi,2,2,0,0
4100252022.avi,1,2,1,1
4100252023.avi,2,2,0,0
4100252024.avi,1,3,0,2
4100252027.avi,2,2,0,0
4100252031.avi,2,3,0,0
4100252032.avi,0,2,0,2
4100252033.avi,2,2,2,2
4100252034.avi,2,2,1,0
4100252035.avi,1,2,0,0
4100252036.avi,3,1,0,0
4100252037.avi,1,3,0,0
4100252038.avi,2,2,2,2
4100252039.avi,3,2,0,0
4100252040.avi,2,2,0,0
4100252041.avi,3,1,0,0
4100252043.avi,0,3,0,0
4100252044.avi,3,1,1,2
4100252045.avi,2,3,0,0
4100252048.avi,2,2,0,0
4100252049.avi,2,3,0,0
4100252050.avi,0,3,0,0
4100252051.avi,2,3,0,0
4100252053.avi,2,2,0,0
4100252054.avi,1,2,0,0
4100252055.avi,2,2,0,1
4100252056.avi,0,3,0,0
4100252057.avi,0,3,0,0
4100252058.avi,1,2,0,0
4100252060.avi,0,2,0,0
4100252061.avi,2,1,1,0
4100252062.avi,0,3,1,0
4100252063.avi,0,3,0,0
4100252066.avi,0,2,0,1
4100252069.avi,2,2,0,1
4100252070.avi,0,3,0,0
4100252071.avi,0,2,1,0
4100252072.avi,2,3,0,0
4100252073.avi,0,2,0,0
4100252074.avi,0,2,0,0
4100252075.avi,1,2,2,2
4100252076.avi,3,2,0,2
4100252078.avi,1,2,1,0
4100252081.avi,2,2,1,0
4100261001.avi,0,2,0,0
4100261002.avi,1,2,1,1
4100261003.avi,2,3,0,0
4100261004.avi,0,2,0,0
4100261005.avi,1,1,0,0
4100261006.avi,2,1,2,1
4100261007.avi,0,3,0,0
4100261010.avi,1,2,0,1
4100261012.avi,1,2,1,0
4100261013.avi,1,2,0,0
4100261015.avi,2,2,0,0
4100261016.avi,2,3,0,0
4100261020.avi,2,2,1,1
4100261023.avi,0,2,0,0
4100261025.avi,2,2,0,0
4100261027.avi,1,1,0,1
4100261028.avi,2,2,0,0
4100261029.avi,1,2,0,0
4100261030.avi,2,1,0,0
4100261031.avi,0,2,1,0
4100261032.avi,1,2,0,1
4100261033.avi,0,3,0,0
4100261034.avi,2,1,1,0
4100261035.avi,0,3,0,0
4100261036.avi,2,2,0,0
4100261038.avi,1,2,0,0
4100261041.avi,2,1,1,0
4100261044.avi,2,2,1,1
4100261045.avi,2,2,0,0
4100261046.avi,2,2,0,1
4100261047.avi,1,2,0,0
4100261048.avi,1,2,0,1
4100261049.avi,3,2,0,0
4100261050.avi,1,1,1,2
4100261055.avi,3,3,0,0
4100261056.avi,2,1,0,0
4100261057.avi,2,2,1,1
4100261058.avi,1,1,0,0
4100261060.avi,2,2,2,0
4100261061.avi,1,2,1,1
4100262001.avi,2,2,0,0
4100262003.avi,2,2,2,1
4100262004.avi,3,1,0,0
4100262006.avi,2,0,2,0
4100262007.avi,1,2,1,0
4100262008.avi,2,2,0,0
4100262009.avi,2,2,2,0
4100262010.avi,1,2,2,1
4100262014.avi,1,2,0,0
4100262015.avi,0,3,0,0
4100262016.avi,2,2,0,1
4100262017.avi,1,3,2,1
4100262018.avi,1,2,1,1
4100262019.avi,0,2,0,0
4100262020.avi,2,2,2,0
4100262022.avi,2,2,2,2
4100262023.avi,2,2,2,0
4100262024.avi,1,2,1,0
4100262025.avi,0,2,1,1
4100262027.avi,2,2,2,1
4100262034.avi,2,1,1,1
4100262035.avi,2,2,1,0
4100262037.avi,0,3,1,3
4100262038.avi,2,2,1,0
4100262040.avi,2,2,1,0
4100262041.avi,0,2,2,0
4100262042.avi,1,2,1,1
4100262043.avi,0,3,2,0
4100262044.avi,0,2,1,0
4100262045.avi,2,2,1,1
4100262046.avi,0,3,1,1
4100262047.avi,0,2,1,0
4100262052.avi,2,2,1,0
4100262053.avi,1,2,1,1
4100262056.avi,0,1,0,0
4100262057.avi,1,2,1,1
4100262060.avi,0,2,3,1
4100262063.avi,1,2,0,0
4100262064.avi,2,2,1,1
4100262065.avi,1,2,2,1
4100262066.avi,0,2,2,0
4100262067.avi,0,2,2,1
4100262068.avi,1,2,2,0
4100262069.avi,2,3,1,0
4100262070.avi,2,2,1,0
4100271007.avi,0,2,0,0
4100271008.avi,2,2,2,1
4100271009.avi,3,2,1,0
4100271010.avi,2,3,0,0
4100271011.avi,1,3,0,1
4100271012.avi,0,2,0,0
4100271026.avi,0,2,0,0
4100271028.avi,2,2,0,0
4100271029.avi,2,2,1,2
4100271030.avi,2,2,1,0
4100271032.avi,1,3,0,1
4100271033.avi,0,3,0,0
4100271034.avi,1,3,0,0
4100271038.avi,2,1,2,2
4100271039.avi,2,2,1,0
4100271041.avi,2,1,1,2
4100271042.avi,0,2,0,0
4100271043.avi,0,3,1,1
4100271056.avi,2,1,1,0
4100272024.avi,1,2,0,1
4100272029.avi,1,3,0,0
4100272033.avi,2,3,0,0
4100272034.avi,1,2,2,0
4100272036.avi,0,3,0,0
4100272037.avi,1,2,0,0
4100272043.avi,0,3,0,0
4100272051.avi,2,2,1,2
4100272052.avi,2,2,0,0
4100272056.avi,1,3,0,0
4100281001.avi,2,2,2,0
4100281002.avi,0,2,1,0
4100281015.avi,3,2,1,0
4100281016.avi,2,2,2,0
4100281019.avi,2,3,0,0
4100281022.avi,2,2,1,0
4100281023.avi,2,2,2,1
4100281027.avi,2,2,0,0
4100281029.avi,2,2,2,3
4100281030.avi,2,2,2,1
4100281032.avi,1,1,1,1
4100281033.avi,2,2,0,0
4100281034.avi,1,2,0,1
4100281035.avi,0,2,0,0
4100281036.avi,2,2,0,0
4100281037.avi,2,2,0,0
4100281041.avi,2,3,2,0
4100281042.avi,2,2,2,0
4100281045.avi,3,2,1,0
4100281046.avi,0,1,0,0
4100281048.avi,2,2,2,1
4100281049.avi,2,2,2,3
4100281050.avi,2,2,1,1
4100281052.avi,1,2,0,0
4100281053.avi,2,1,1,0
4100281054.avi,1,2,0,0
4100281057.avi,2,2,0,0
4100281058.avi,2,2,0,2
4100281059.avi,3,2,3,3
4100281060.avi,1,3,1,0
4100281061.avi,1,2,2,0
4100281062.avi,2,2,0,0
4100281063.avi,2,2,0,0
4100281066.avi,1,2,2,2
4100281067.avi,3,0,0,1
4100281068.avi,2,2,2,0
4100281070.avi,2,1,2,3
4100281072.avi,2,2,2,0
4100281075.avi,2,2,0,0
4100281076.avi,2,1,0,0
4100281078.avi,1,3,1,1
4100281079.avi,2,2,1,0
4100281080.avi,2,2,0,0
4100281081.avi,2,2,1,0
4100282001.avi,2,2,2,1
4100282002.avi,2,2,2,1
4100282003.avi,1,3,1,0
4100282004.avi,2,2,3,3
4100282005.avi,0,2,3,0
4100282007.avi,0,2,0,0
4100282008.avi,0,2,1,0
4100282009.avi,1,1,2,0
4100282012.avi,1,2,0,2
4100282013.avi,0,2,1,0
4100282014.avi,0,3,0,0
4100282015.avi,1,2,0,1
4100282017.avi,1,3,1,2
4100282018.avi,1,2,1,0
4100282019.avi,1,3,0,0
4100282020.avi,3,3,2,2
4100282021.avi,0,3,0,0
4100282022.avi,0,3,1,0
4100282023.avi,2,2,0,0
4100282024.avi,0,3,0,2
4100282033.avi,1,2,0,0
4100282043.avi,0,2,0,0
4100282048.avi,2,2,0,0
4100282053.avi,2,3,0,0
4100282057.avi,2,2,1,0
4100282058.avi,2,2,2,2
4100282066.avi,2,1,2,1
4100282067.avi,2,2,0,0
4100282068.avi,2,2,0,0
4100282070.avi,0,2,0,1
4100291002.avi,2,2,1,1
4100291003.avi,2,3,0,0
4100291004.avi,0,2,0,0
4100291005.avi,2,2,0,0
4100291006.avi,3,1,0,2
4100291007.avi,3,1,0,0
4100291008.avi,1,2,0,0
4100291009.avi,2,2,2,0
4100291010.avi,2,1,1,0
4100291011.avi,2,2,2,3
4100291012.avi,0,2,0,0
4100291014.avi,2,2,0,0
4100291015.avi,2,2,0,0
4100291016.avi,2,2,2,0
4100291017.avi,0,2,1,2
4100291018.avi,2,2,1,1
4100291019.avi,2,1,0,1
4100291021.avi,1,2,0,1
4100291022.avi,2,2,0,1
4100291025.avi,2,2,1,0
4100291026.avi,1,1,0,1
4100291027.avi,3,1,0,0
4100291028.avi,2,2,0,0
4100291032.avi,2,1,0,0
4100291033.avi,2,2,0,0
4100291034.avi,0,2,0,0
4100291036.avi,2,1,0,0
4100291037.avi,0,2,0,0
4100291039.avi,1,2,0,0
4100291040.avi,3,2,2,1
4100291041.avi,2,1,2,3
4100291043.avi,2,2,0,0
4100291046.avi,2,2,0,1
4100291047.avi,2,2,1,1
4100291048.avi,2,2,3,0
4100291049.avi,2,2,1,0
4100291050.avi,2,2,0,0
4100291051.avi,2,2,1,1
4100291055.avi,2,2,0,0
4100291056.avi,2,2,0,0
4100291059.avi,2,2,0,0
4100291060.avi,0,3,0,0
4100291061.avi,2,2,0,1
4100291062.avi,0,2,0,0
4100291063.avi,0,3,0,0
4100291064.avi,2,3,0,0
4100291065.avi,0,2,0,0
4100291070.avi,2,1,1,1
4100291073.avi,0,1,0,0
4100291074.avi,2,2,0,0
4100291076.avi,2,2,1,1
4100291077.avi,2,2,1,0
4100291078.avi,2,1,2,1
4100291079.avi,2,2,0,0
4100291080.avi,2,2,0,0
4100291081.avi,2,1,1,1
4100291082.avi,2,1,0,0
4100291083.avi,2,2,1,1
4100291084.avi,3,1,2,0
4100292001.avi,1,2,0,1
4100292003.avi,0,2,0,0
4100292005.avi,1,2,0,0
4100292008.avi,1,2,0,0
4100292010.avi,0,2,0,0
4100292016.avi,2,2,0,0
4100292019.avi,0,2,0,0
4100292020.avi,2,2,0,0
4100292021.avi,1,3,0,0
4100292022.avi,2,2,0,0
4100292023.avi,1,2,0,0
4100292024.avi,2,3,1,0
4100292025.avi,0,2,0,0
4100292026.avi,0,2,0,0
4100292027.avi,0,2,0,0
4100292028.avi,1,2,1,0
4100292035.avi,2,2,0,0
4100292036.avi,1,3,0,1
4100292037.avi,1,2,0,0
4100292040.avi,1,2,0,0
4100292041.avi,1,2,0,0
4100292042.avi,0,3,0,0
4100292043.avi,0,2,1,0
4100292044.avi,0,3,0,0
4100292045.avi,1,3,0,0
4100292046.avi,0,3,0,0
4100292048.avi,2,1,0,0
4100292049.avi,1,2,0,0
4100292050.avi,1,2,1,1
4100292052.avi,2,2,0,0
4100292053.avi,1,2,1,0
4100292056.avi,2,2,1,0
4100292057.avi,0,2,0,0
4100292059.avi,0,2,0,0
4100292060.avi,0,2,0,0
4100292061.avi,0,3,0,0
4100292062.avi,1,2,1,1
4100292063.avi,1,2,0,0
4100292064.avi,0,3,0,0
4100292065.avi,0,2,0,0
4100292066.avi,0,3,0,0
4100292067.avi,0,3,0,0
4100292068.avi,0,3,0,0
4100292069.avi,1,2,0,0
4100292070.avi,0,2,0,0
4100292071.avi,0,2,0,0
4100292072.avi,1,3,0,0
4100292073.avi,0,3,0,0
4100292074.avi,0,2,2,0
4100292075.avi,0,3,0,0
4100292077.avi,0,2,0,0
4100292078.avi,0,3,0,0
4100292079.avi,0,2,0,0
4100292081.avi,1,3,1,0
4100292083.avi,0,3,0,0
4100292084.avi,2,2,0,0
4100292085.avi,0,3,0,0
4100292087.avi,0,2,0,1
4100292088.avi,1,2,0,0
4100302002.avi,0,3,0,0
4100302013.avi,3,1,0,0
4100302014.avi,1,3,0,1
4100302016.avi,3,1,1,1
4100302017.avi,2,2,0,0
4100302018.avi,3,1,0,1
4100302019.avi,3,2,0,0
4100302020.avi,2,2,0,0
4100302024.avi,2,2,2,2
4100302028.avi,0,3,0,1
4100302030.avi,2,1,1,0
4100302040.avi,3,0,0,1
4100302041.avi,2,2,0,0
4100302042.avi,3,0,0,0
4100302043.avi,2,1,2,0
4100302044.avi,3,0,0,0
4100302045.avi,3,0,0,0
4100302046.avi,0,2,0,0
4100302047.avi,3,2,2,1
4100302048.avi,3,1,0,0
4100302049.avi,2,3,0,0
4100302050.avi,2,2,0,0
4100302051.avi,2,2,1,0
4100302052.avi,3,2,0,0
4100302053.avi,0,2,0,0
4100302054.avi,0,3,0,0
4100302055.avi,3,1,0,0
4100302058.avi,3,0,0,1
4100302061.avi,1,2,0,1
4100302063.avi,3,2,0,0
4100302064.avi,3,0,0,0
4100302066.avi,1,1,0,0
4100302067.avi,3,3,0,0
4100302068.avi,2,2,0,0
4100302069.avi,2,3,1,1
4100321001.avi,1,1,0,1
4100321002.avi,0,2,1,0
4100321003.avi,0,3,0,0
4100321004.avi,2,2,0,0
4100321005.avi,0,3,0,0
4100321006.avi,1,2,1,0
4100321008.avi,2,2,0,0
4100321009.avi,2,1,1,0
4100321010.avi,2,3,0,0
4100321011.avi,1,2,0,0
4100321012.avi,0,2,0,0
4100321014.avi,2,2,0,2
4100321015.avi,0,3,0,0
4100321016.avi,1,2,0,0
4100321019.avi,0,1,0,1
4100321020.avi,1,2,0,0
4100321021.avi,2,2,0,0
4100321022.avi,2,3,0,0
4100321023.avi,0,3,0,0
4100321024.avi,0,3,0,0
4100321026.avi,0,3,0,0
4100321027.avi,2,3,0,0
4100321028.avi,1,3,0,0
4100321029.avi,0,2,0,0
4100321030.avi,0,3,0,0
4100321032.avi,0,3,0,0
4100321033.avi,0,2,0,1
4100321034.avi,0,2,0,0
4100321037.avi,0,3,0,0
4100321038.avi,0,3,0,0
4100321039.avi,1,2,0,1
4100321041.avi,0,3,0,0
4100321042.avi,3,1,0,0
4100321043.avi,2,1,0,0
4100321044.avi,2,1,2,0
4100321045.avi,2,2,0,0
4100321046.avi,0,3,0,0
4100321049.avi,2,3,0,0
4100321051.avi,2,2,0,0
4100321052.avi,2,3,0,0
4100321053.avi,0,2,0,0
4100322001.avi,0,2,1,1
4100322007.avi,1,3,1,1
4100322025.avi,2,2,0,0
4100322031.avi,2,2,0,0
4100322032.avi,1,1,0,0
4100322033.avi,2,2,0,0
4100322034.avi,1,2,0,0
4100322035.avi,3,2,1,1
4100322037.avi,1,2,0,0
4100322038.avi,1,2,1,0
4100322039.avi,1,2,0,1
4100322040.avi,0,3,0,0
4100322041.avi,1,2,0,0
4100322042.avi,0,3,0,0
4100322044.avi,1,3,0,0
4100322045.avi,0,3,0,0
4100322048.avi,0,2,0,0
4100322051.avi,0,3,2,2
4100322052.avi,1,3,0,0
4100322053.avi,0,2,0,1
4100322055.avi,2,2,1,1
4100322056.avi,2,2,2,1
4100322057.avi,3,2,2,0
4100322058.avi,1,2,0,1
4100322059.avi,2,3,0,0
4100322060.avi,2,2,0,0
4100322061.avi,1,2,0,0
4110211001.avi,1,1,0,0
4110211004.avi,2,1,0,0
4110211005.avi,2,1,0,3
4110211006.avi,2,2,1,0
4110211007.avi,2,2,0,0
4110211008.avi,2,2,2,1
4110211009.avi,2,2,3,0
4110211011.avi,3,2,3,2
4110211013.avi,3,1,0,0
4110211014.avi,3,1,1,1
4110211015.avi,0,0,0,0
4110211016.avi,0,3,1,0
4110211018.avi,3,2,2,1
4110211019.avi,0,3,0,0
4110211020.avi,2,2,0,0
4110211021.avi,2,1,0,0
4110211022.avi,2,1,1,1
4110211023.avi,3,1,1,1
4110211024.avi,1,2,1,1
4110211025.avi,3,0,0,1
4110211026.avi,3,2,0,0
4110211027.avi,3,1,0,0
4110211028.avi,3,1,2,0
4110211030.avi,3,2,0,0
4110211032.avi,3,2,1,1
4110211033.avi,2,2,2,2
4110211034.avi,2,2,0,0
4110211035.avi,1,2,0,0
4110211036.avi,2,1,3,2
4110211037.avi,3,2,1,0
4110211038.avi,2,1,0,0
4110211039.avi,3,1,2,2
4110211040.avi,2,0,1,0
4110211041.avi,2,2,1,1
4110211043.avi,2,2,3,3
4110211044.avi,3,3,0,0
4110211045.avi,3,1,2,0
4110211046.avi,2,3,3,3
4110211047.avi,3,3,1,2
4110211048.avi,3,2,0,0
4110211049.avi,2,2,0,0
4110211050.avi,2,2,2,2
4110211051.avi,2,3,0,0
4110211052.avi,2,2,0,0
4110211053.avi,2,1,0,1
4110211054.avi,2,2,0,0
4110211055.avi,2,1,1,1
4110211056.avi,2,3,0,0
4110211057.avi,2,2,2,3
4110211058.avi,0,3,0,0
4110211060.avi,1,2,0,1
4110211061.avi,2,0,2,3
4110211062.avi,3,2,2,2
4110211063.avi,2,2,0,0
4110211064.avi,0,2,0,0
4110211065.avi,0,2,2,1
4110211067.avi,2,3,1,1
4110211068.avi,2,2,2,0
4110211072.avi,2,2,0,0
4110211073.avi,3,2,0,0
4110211075.avi,2,1,2,2
4110211076.avi,2,3,0,0
4110211078.avi,2,1,1,2
4110211079.avi,2,2,1,0
4110211080.avi,2,2,2,2
4110212003.avi,0,2,2,0
4110212004.avi,2,2,1,0
4110212007.avi,0,2,0,0
4110212008.avi,0,2,0,0
4110212009.avi,2,2,0,0
4110212010.avi,0,2,0,0
4110212011.avi,1,2,1,1
4110212013.avi,1,3,0,0
4110212014.avi,3,3,0,0
4110212015.avi,2,2,0,1
4110212016.avi,1,2,0,0
4110212017.avi,2,2,0,0
4110212018.avi,1,2,1,1
4110212019.avi,2,2,0,1
4110212021.avi,2,3,0,0
4110212023.avi,2,2,1,1
4110212024.avi,2,2,0,2
4110212026.avi,2,2,2,2
4110212027.avi,2,2,0,0
4110212029.avi,2,2,1,0
4110212030.avi,1,3,1,1
4110212033.avi,2,2,0,0
4110212034.avi,3,1,2,0
4110212035.avi,1,2,0,0
4110212036.avi,2,1,2,1
4110212038.avi,2,2,2,0
4110212039.avi,1,3,1,0
4110212041.avi,1,2,1,3
4110212042.avi,0,2,0,0
4110212044.avi,1,3,1,0
4110212045.avi,1,2,0,0
4110212046.avi,1,2,0,0
4110212047.avi,1,3,1,0
4110212049.avi,3,1,1,1
4110212050.avi,2,2,0,2
4110212051.avi,2,1,0,1
4110212052.avi,0,3,0,0
4110212053.avi,2,2,0,0
4110212054.avi,2,2,0,0
4110212055.avi,0,2,0,0
4110212056.avi,1,2,0,1
4110212059.avi,2,2,1,0
4110212061.avi,3,2,0,0
4110212062.avi,3,1,1,0
4110212063.avi,2,2,1,1
4110212064.avi,0,2,0,0
4110212069.avi,3,2,1,1
4110311001.avi,0,3,0,0
4110311003.avi,0,3,0,0
4110311004.avi,0,3,0,0
4110311005.avi,1,2,0,0
4110311006.avi,2,1,0,1
4110311012.avi,3,2,2,0
4110311015.avi,2,3,0,0
4110311017.avi,2,2,1,0
4110311018.avi,3,3,0,0
4110311019.avi,3,2,0,0
4110311020.avi,3,2,0,0
4110311021.avi,2,2,0,1
4110311023.avi,2,1,2,3
4110311030.avi,3,2,0,0
4110311031.avi,1,3,0,0
4110311032.avi,2,2,0,0
4110311033.avi,0,2,0,1
4110311034.avi,2,2,1,2
4110311036.avi,1,3,0,0
4110311037.avi,0,3,1,1
4110311038.avi,0,3,0,0
4110311042.avi,0,3,0,0
4110311043.avi,2,3,0,0
4110311044.avi,0,2,0,0
4110311045.avi,3,1,0,2
4110311046.avi,2,2,2,1
4110311048.avi,2,1,0,2
4110311049.avi,3,2,0,1
4110311050.avi,2,2,0,2
4110311053.avi,1,3,0,0
4110311054.avi,0,1,0,0
4110311057.avi,2,2,0,0
4110311061.avi,1,2,0,0
4110311062.avi,2,1,1,1
4110311064.avi,2,2,1,0
4110311065.avi,1,2,0,0
4110311067.avi,2,2,0,0
4110311068.avi,2,2,0,0
4110311072.avi,1,2,0,0
4110312006.avi,0,3,0,0
4110312007.avi,3,2,2,2
4110312008.avi,2,2,2,0
4110312009.avi,2,1,2,0
4110312013.avi,3,2,0,0
4110312023.avi,0,3,0,0
4110312024.avi,0,3,0,0
4110312025.avi,0,3,0,0
4110312027.avi,3,2,0,0
4110312030.avi,0,3,0,0
4110312031.avi,2,2,1,1
4110312048.avi,0,2,1,1
4110312049.avi,2,2,0,0
4110312078.avi,0,3,0,0
414081010.avi,0,3,0,0
414081011.avi,2,3,1,0
4140810110.avi,0,3,0,0
4140810114.avi,0,3,0,0
4140810117.avi,1,3,1,0
4140810122.avi,0,3,0,0
4140810124.avi,0,3,0,0
4140810125.avi,0,3,0,0
4140810126.avi,0,3,0,0
4140810127.avi,0,3,0,0
4140810128.avi,0,3,0,0
4140810129.avi,1,2,0,1
414081013.avi,0,2,0,0
4140810132.avi,1,3,1,1
4140810133.avi,2,3,0,1
4140810135.avi,1,2,0,0
4140810136.avi,1,3,1,0
4140810138.avi,1,3,0,0
4140810139.avi,1,2,1,1
4140810140.avi,1,2,1,2
4140810142.avi,1,3,1,1
4140810143.avi,0,3,0,0
4140810144.avi,1,3,0,0
4140810145.avi,0,3,0,0
4140810146.avi,0,3,2,1
4140810148.avi,0,3,0,0
414081015.avi,2,2,1,0
4140810150.avi,0,3,0,0
4140810151.avi,1,3,0,0
4140810152.avi,0,3,1,0
4140810153.avi,2,1,0,1
4140810154.avi,1,3,1,1
4140810158.avi,0,3,0,0
4140810159.avi,2,2,0,0
414081016.avi,1,3,0,0
4140810162.avi,2,1,1,0
4140810163.avi,1,3,1,1
4140810164.avi,1,3,0,0
4140810165.avi,1,3,0,0
414081017.avi,2,3,0,0
4140810171.avi,1,2,1,1
4140810173.avi,2,3,1,0
4140810175.avi,1,3,1,0
4140810176.avi,1,3,0,0
4140810179.avi,1,2,0,0
414081018.avi,0,3,0,0
4140810180.avi,1,3,1,1
4140810181.avi,1,3,0,0
4140810182.avi,0,3,0,0
4140810183.avi,0,3,0,0
4140810184.avi,1,2,1,1
4140810185.avi,0,3,0,0
414081019.avi,0,3,0,0
414081021.avi,0,3,0,0
4140810210.avi,2,1,0,0
4140810211.avi,1,3,1,1
4140810212.avi,1,2,1,1
4140810215.avi,1,2,0,0
4140810217.avi,2,1,0,0
4140810219.avi,2,1,0,1
4140810220.avi,0,3,0,0
4140810221.avi,1,2,1,0
4140810222.avi,2,3,1,0
4140810223.avi,0,3,0,0
4140810224.avi,1,3,1,0
4140810225.avi,1,2,0,1
4140810226.avi,1,2,0,1
4140810228.avi,1,3,0,0
4140810229.avi,1,3,0,0
414081023.avi,1,3,0,0
4140810230.avi,0,3,0,0
4140810233.avi,1,3,1,1
4140810234.avi,2,2,1,0
4140810237.avi,0,3,0,0
4140810239.avi,0,3,0,0
4140810240.avi,1,3,0,0
4140810242.avi,0,2,0,0
4140810244.avi,1,2,0,0
4140810246.avi,1,3,0,0
4140810247.avi,1,2,1,0
4140810249.avi,1,2,1,0
414081025.avi,0,3,0,0
4140810250.avi,1,2,1,0
4140810251.avi,0,3,0,0
4140810252.avi,2,3,1,2
4140810253.avi,1,2,2,0
4140810254.avi,1,3,0,0
4140810255.avi,2,3,0,0
4140810256.avi,1,3,0,0
4140810257.avi,1,2,0,0
4140810258.avi,0,3,0,0
4140810259.avi,1,3,0,0
